tick,total,Arctic Fox,Bear,Boar,Camel,Crocodile,Deer,Elk,Faeling,Fish,Fox,Frog,Hawk,Jaguar,Lizard,Monkey,Musk Ox,Parrot,Penguin,Polar Bear,Rabbit,Scorpion,Sectid,Shark,Shroomer,Snake,Tapir,Turtle,Wolf
5800,972,6,3,62,35,5,76,73,2,88,1,51,6,11,97,79,47,39,49,5,86,3,1,1,53,3,40,23,18
5900,976,6,3,60,35,5,74,74,2,86,1,51,6,11,97,81,47,41,49,5,91,3,1,2,52,3,40,22,19
6000,981,6,3,61,35,5,75,74,2,86,1,50,6,12,102,81,47,41,49,5,90,2,1,2,53,3,39,23,18
6100,978,6,3,61,37,5,75,73,2,86,1,50,6,12,101,81,48,41,50,5,87,2,1,2,52,3,38,23,18
6200,979,6,3,60,37,5,75,74,2,84,0,50,6,12,101,82,48,41,50,5,88,2,1,2,56,3,37,22,18
6300,978,6,3,59,37,4,75,75,2,83,0,50,6,12,102,82,48,43,51,5,87,2,1,2,55,3,36,22,18
6400,993,6,3,61,37,4,75,75,2,84,0,54,6,12,102,81,49,43,51,5,91,1,0,2,56,3,41,21,19
6500,997,6,3,61,36,5,75,75,2,83,0,53,6,13,102,81,49,43,59,5,89,1,0,2,56,3,41,21,18
6600,997,6,3,61,35,5,75,79,2,83,0,55,6,13,100,81,48,42,60,5,87,1,0,2,56,2,41,21,19
6700,1004,6,3,60,36,5,73,80,2,83,0,55,6,13,98,83,48,42,59,5,96,1,0,2,56,2,41,21,19
6800,1006,6,3,60,37,4,73,80,2,82,0,55,6,13,99,83,48,44,58,5,97,1,0,2,56,2,41,21,19
6900,1008,6,3,59,38,4,73,81,2,82,0,55,6,13,98,83,48,45,57,5,97,1,0,2,57,2,42,21,19
7000,1020,6,3,58,38,4,74,82,2,86,0,55,5,14,100,83,49,46,55,5,99,1,0,2,59,2,43,21,19
7100,1027,7,3,58,41,4,74,84,2,86,0,54,5,14,101,84,49,47,54,5,99,1,0,2,59,2,43,21,19
7200,1040,7,2,60,40,4,76,87,2,85,0,53,4,14,106,83,49,47,55,6,100,1,0,2,61,2,43,22,20
7300,1038,7,2,60,40,4,76,86,2,85,0,53,4,14,106,87,50,45,55,6,98,1,0,2,60,1,44,22,19
7400,1039,7,2,60,40,4,75,84,2,85,0,53,4,15,108,88,50,44,55,6,100,1,0,2,60,0,44,22,19
7500,1050,7,2,62,39,4,76,85,2,85,0,51,4,15,109,88,53,47,59,6,98,0,0,2,62,0,44,22,19
7600,1049,7,2,62,39,4,76,86,2,85,0,51,4,15,111,87,53,50,57,6,97,0,0,2,60,0,42,22,20
7700,1066,7,2,62,42,4,77,85,2,85,0,60,4,15,111,87,53,50,57,6,103,0,0,2,60,0,42,22,19
7800,1071,7,2,62,43,4,77,86,2,85,0,60,3,16,111,87,53,50,59,6,104,0,0,2,60,0,42,22,19
7900,1072,7,2,62,43,4,76,88,2,85,0,59,3,16,111,87,54,50,58,6,103,0,0,3,62,0,41,22,19
8000,1078,7,2,63,44,5,76,89,2,85,0,59,3,16,111,86,55,51,59,6,103,0,0,3,60,0,42,23,19
8100,1086,6,2,63,47,6,79,89,2,85,0,59,3,15,112,85,55,53,60,6,104,0,0,3,60,0,42,23,18
8200,1089,6,2,62,47,6,82,90,2,85,0,58,2,15,112,84,56,53,60,6,106,0,0,3,61,0,42,23,17
8300,1090,6,2,64,47,5,83,90,2,85,0,56,2,15,111,85,56,53,60,6,105,0,0,3,63,0,42,23,17
8400,1099,6,2,66,47,5,83,91,2,85,0,56,2,15,111,90,55,54,61,7,105,0,0,3,63,0,42,23,16
8500,1117,6,2,74,49,5,84,92,2,85,0,56,3,15,111,92,59,54,62,7,103,0,0,3,63,0,42,23,16
8600,1124,6,2,74,49,5,84,94,2,85,0,62,3,15,112,91,58,56,62,7,102,0,0,3,62,0,43,23,15
8700,1144,6,2,74,50,5,84,98,2,85,0,65,3,16,116,91,58,59,62,7,101,0,0,3,66,0,44,23,15
8800,1156,6,2,76,51,5,84,99,2,85,0,65,3,16,118,91,59,59,64,7,103,0,0,3,68,0,44,23,14
8900,1166,6,2,75,51,5,85,99,2,85,0,65,3,16,121,94,60,60,63,8,105,0,0,4,68,0,44,22,14
9000,1163,6,2,73,52,5,85,100,2,85,0,65,3,16,119,93,60,60,63,9,104,0,0,4,69,0,44,22,13
9100,1168,6,1,73,52,5,85,101,2,85,0,65,3,15,120,94,61,60,64,9,102,0,0,4,73,0,44,23,12
9200,1166,6,1,73,52,5,85,102,2,85,0,65,3,15,119,94,59,62,63,9,104,0,0,4,74,0,44,19,12
9300,1172,6,1,77,52,5,84,101,2,85,0,65,3,15,119,92,60,62,64,9,104,0,0,4,76,0,46,19,12
9400,1173,5,1,79,52,5,83,102,2,85,0,65,3,15,119,91,60,62,65,9,103,0,0,4,77,0,46,19,12
9500,1187,5,1,79,50,6,84,106,2,85,0,64,3,15,119,94,61,63,65,8,103,0,0,4,83,0,46,20,12
9600,1194,5,1,79,50,7,84,109,2,84,0,64,3,15,119,94,61,63,65,8,105,0,0,4,84,0,48,20,11
9700,1196,5,1,79,51,7,85,110,2,84,0,64,3,15,116,96,61,64,63,8,105,0,0,4,84,0,49,20,11
9800,1199,5,1,79,52,7,85,114,2,84,0,64,3,15,115,97,61,63,64,8,104,0,0,4,85,0,49,19,10
9900,1202,5,1,81,52,7,85,115,2,84,0,64,3,15,112,98,59,63,70,8,103,0,0,4,86,0,49,19,8
10000,1217,5,1,81,54,7,86,116,2,84,0,73,3,15,112,98,59,64,71,8,102,0,0,4,86,0,50,19,8
10100,1239,5,1,81,54,7,87,116,2,101,0,73,3,16,110,99,59,64,70,8,108,0,0,4,86,0,49,19,8
10200,1244,5,1,80,54,7,87,117,2,101,0,73,3,16,112,102,59,65,70,9,108,0,0,4,86,0,49,18,7
10300,1240,4,1,81,52,7,87,119,2,98,0,75,3,15,111,101,61,65,71,9,106,0,0,4,86,0,49,18,6
10400,1249,4,1,81,52,7,90,123,2,98,0,75,3,15,110,101,61,65,71,9,106,0,0,4,88,0,50,18,6
10500,1250,4,1,80,52,8,91,122,2,98,0,75,2,15,111,101,61,65,72,9,106,0,0,4,88,0,50,18,6
10600,1255,4,1,80,51,8,91,124,2,96,0,75,2,15,111,101,61,66,76,9,106,0,0,4,89,0,50,18,6
10700,1257,4,1,80,52,8,91,125,2,94,0,74,2,15,110,103,61,66,76,10,106,0,0,4,89,0,51,18,6
10800,1267,4,1,82,53,8,91,125,2,93,0,74,2,15,114,101,60,66,77,10,110,0,0,4,91,0,53,17,5
10900,1275,4,1,84,53,8,91,125,2,93,0,74,1,15,118,104,60,66,78,10,109,0,0,4,91,0,53,17,5
11000,1273,3,1,84,55,8,91,125,2,81,0,75,1,15,120,102,60,67,78,10,108,0,0,4,99,0,53,18,4
11100,1311,3,1,84,56,8,91,129,2,109,0,75,1,15,124,104,60,69,77,10,108,0,0,4,97,0,54,17,4
11200,1318,3,1,83,56,8,92,133,2,109,0,74,1,15,126,104,61,71,78,9,108,0,0,4,97,0,54,16,4
11300,1321,2,1,87,55,8,95,135,2,107,0,74,1,15,123,106,61,71,77,9,107,0,0,4,97,0,55,16,4
11400,1328,2,1,87,56,9,95,137,2,107,0,74,1,15,121,109,62,71,78,9,108,0,0,4,97,0,55,15,4
11500,1331,2,1,87,56,9,95,139,2,107,0,74,1,15,120,109,62,71,78,9,109,0,0,4,99,0,55,15,3
11600,1326,2,1,86,56,9,94,139,2,107,0,74,1,14,118,109,62,72,77,9,108,0,0,4,100,0,55,15,3
11700,1327,2,1,89,57,9,94,138,2,105,0,74,1,15,113,111,63,73,81,9,105,0,0,4,99,0,55,15,3
11800,1332,2,1,89,60,9,94,137,2,104,0,73,1,15,117,109,62,73,82,9,102,0,0,4,104,0,55,16,3
11900,1342,2,0,88,60,9,94,140,2,103,0,72,1,15,119,111,62,73,82,10,103,0,0,5,109,0,55,16,2
12000,1369,2,0,87,61,9,95,143,2,116,0,71,1,16,121,114,65,73,83,11,102,0,0,5,110,0,55,16,2
12100,1364,1,0,86,61,9,95,142,2,116,0,69,1,18,119,117,65,73,83,11,100,0,0,5,107,0,57,16,2
12200,1372,1,0,89,60,9,102,143,2,116,0,68,1,18,119,117,62,73,83,11,100,0,0,5,109,0,57,16,2
12300,1369,1,0,90,59,9,102,144,2,112,0,68,1,18,119,121,61,72,84,11,100,0,0,5,107,0,57,15,2
12400,1364,0,0,90,59,9,104,143,2,108,0,67,1,18,119,122,60,71,85,11,99,0,0,5,109,0,57,14,2
12500,1371,0,0,89,59,9,105,143,2,108,0,67,1,18,120,125,60,70,84,12,102,0,0,5,110,0,57,14,2
12600,1379,0,0,89,59,9,105,144,2,108,0,65,1,18,123,128,59,70,85,12,102,0,0,5,112,0,57,15,2
12700,1380,0,0,88,60,9,106,143,2,104,0,64,1,18,123,131,60,70,86,12,101,0,0,5,115,0,56,15,2
12800,1391,0,0,90,60,9,107,145,2,104,0,63,1,18,125,131,60,72,87,12,103,0,0,5,115,0,56,15,2
12900,1395,0,0,90,60,10,107,147,2,103,0,62,1,19,122,135,59,71,88,12,104,0,0,5,118,0,55,14,2
13000,1403,0,0,89,60,10,107,148,2,103,0,62,1,19,121,136,57,71,89,12,110,0,0,5,120,0,55,15,2
13100,1419,0,0,93,60,10,106,150,2,103,0,59,1,20,128,140,57,71,88,12,109,0,0,5,124,0,55,15,2
13200,1430,0,0,94,60,10,106,152,2,102,0,58,1,21,127,144,59,71,89,12,109,0,0,5,126,0,56,15,2
13300,1443,0,0,96,61,10,105,152,2,105,0,57,1,21,126,144,58,75,95,12,109,0,0,5,128,0,55,15,2
13400,1445,0,0,95,60,11,105,153,2,103,0,55,1,22,127,143,58,75,96,12,109,0,0,5,132,0,55,15,2
13500,1456,0,0,95,60,12,105,153,2,103,0,57,1,22,129,147,58,74,97,12,109,0,0,5,134,0,55,15,2
13600,1462,0,0,95,60,13,104,156,2,103,0,57,1,22,128,149,58,75,97,12,109,0,0,5,135,0,55,15,2
13700,1473,0,0,95,59,13,108,160,2,103,0,57,1,23,126,152,58,76,97,12,109,0,0,5,136,0,55,15,2
13800,1477,0,0,94,59,13,108,161,2,103,0,55,1,23,126,157,59,76,96,12,109,0,0,5,136,0,55,16,2
13900,1477,0,0,94,59,13,107,163,2,102,0,54,1,23,128,157,59,75,99,12,107,0,0,5,136,0,55,16,1
14000,1485,0,0,92,58,13,109,165,2,102,0,56,1,23,127,158,59,75,98,13,111,0,0,5,136,0,56,16,1
14100,1493,0,0,93,60,13,109,165,2,102,0,58,1,23,124,159,60,76,98,13,111,0,0,5,137,0,56,18,1
14200,1490,0,0,93,59,12,109,164,2,102,0,57,1,23,121,159,57,78,99,13,110,0,0,5,142,0,56,18,1
14300,1493,0,0,93,60,12,109,165,2,102,0,57,1,23,121,160,58,78,99,13,110,0,0,5,141,0,57,17,1
14400,1500,0,0,92,60,12,109,166,2,102,0,58,1,23,122,159,58,79,101,13,111,0,0,5,142,0,58,17,1
14500,1504,0,0,91,60,12,110,168,2,101,0,58,1,23,123,160,60,78,100,13,111,0,0,5,142,0,58,18,1
14600,1518,0,0,91,60,12,111,167,2,101,0,60,1,23,124,159,60,81,100,13,111,0,0,5,151,0,58,18,1
14700,1531,0,0,93,61,12,108,169,2,100,0,60,1,23,125,163,61,81,102,13,113,0,0,5,152,0,59,18,1
14800,1533,0,0,93,62,12,109,170,2,100,0,59,1,22,123,164,59,81,102,13,113,0,0,5,156,0,59,18,1
14900,1515,0,0,93,62,13,110,169,2,77,0,61,1,22,123,165,58,81,102,13,114,0,0,6,156,0,59,18,1
15000,1528,0,0,93,62,13,110,171,2,77,0,61,1,22,127,165,58,82,103,13,116,0,0,7,157,0,59,19,1
15100,1537,0,0,93,62,13,111,173,2,77,0,60,1,24,128,169,57,84,104,13,115,0,0,7,155,0,60,19,1
15200,1545,0,0,93,61,13,110,174,2,77,0,60,1,26,128,170,57,85,104,13,112,0,0,7,163,0,60,19,1
15300,1549,0,0,92,62,13,111,177,2,77,0,59,1,27,124,174,57,86,106,13,111,0,0,7,161,0,60,19,1
15400,1562,0,0,90,62,13,111,177,2,77,0,59,1,27,123,179,59,88,106,14,113,0,0,7,165,0,60,19,1
15500,1574,0,0,91,62,13,112,176,2,77,0,59,1,27,126,181,60,90,107,14,114,0,0,6,167,0,60,19,1
15600,1587,0,0,90,62,14,113,177,2,77,0,61,1,27,125,182,60,94,107,13,116,0,0,6,169,0,62,19,1
15700,1605,0,0,90,64,14,112,178,2,77,0,61,1,27,127,184,61,99,107,13,117,0,0,6,173,0,63,19,1
15800,1609,0,0,90,66,15,111,181,1,77,0,61,1,27,127,185,58,100,107,14,116,0,0,6,173,0,63,20,1
15900,1614,0,0,90,66,15,112,182,1,77,0,61,1,27,131,184,58,99,107,14,120,0,0,6,171,0,63,19,1
16000,1620,0,0,91,66,15,111,183,1,77,0,61,1,27,131,186,58,97,107,14,122,0,0,6,172,0,64,20,1
16100,1635,0,0,95,66,15,114,188,1,77,0,58,1,27,133,186,58,98,105,15,122,0,0,6,176,0,65,19,1
16200,1647,0,0,95,67,15,114,189,1,77,0,58,1,27,137,189,58,101,103,15,120,0,0,6,181,0,65,19,0
16300,1664,0,0,95,68,15,113,189,2,77,0,60,1,29,136,194,58,106,105,15,120,0,0,6,181,0,65,20,0
16400,1667,0,0,95,67,15,112,190,2,75,0,62,1,29,135,196,58,106,106,15,120,0,0,5,184,0,65,20,0
16500,1664,0,0,94,67,15,112,191,2,75,0,63,1,29,133,197,59,105,105,15,120,0,0,5,182,0,65,20,0
16600,1676,0,0,99,66,16,114,191,2,75,0,63,1,28,134,197,59,106,106,15,122,0,0,5,184,0,65,19,0
16700,1686,0,0,99,66,16,113,190,2,75,0,62,1,30,135,196,58,108,106,15,124,0,0,5,192,0,65,19,0
16800,1698,0,0,99,66,15,115,192,2,75,0,60,1,30,136,196,59,110,106,15,124,0,0,5,197,0,66,20,0
16900,1702,0,0,100,66,15,114,194,2,75,0,60,0,29,136,199,59,112,105,15,123,0,0,6,197,0,66,20,0
17000,1703,0,0,103,66,15,113,195,2,71,0,62,0,28,135,202,58,112,102,15,127,0,0,7,197,0,65,19,0
17100,1715,0,0,103,69,15,114,196,2,71,0,62,0,28,138,202,58,113,103,15,127,0,0,7,197,0,67,19,0
17200,1715,0,0,103,68,15,115,194,2,71,0,62,0,31,137,201,58,114,107,15,126,0,0,7,195,0,67,18,0
17300,1721,0,0,103,70,17,115,192,2,71,0,57,0,32,135,201,58,121,106,15,129,0,0,7,197,0,67,17,0
17400,1729,0,0,103,72,18,116,194,2,71,0,56,0,32,135,200,58,124,106,15,129,0,0,7,198,0,67,17,0
17500,1742,0,0,109,72,18,114,194,2,71,0,56,0,33,136,200,57,125,106,17,129,0,0,7,203,0,67,17,0
17600,1749,0,0,109,71,19,115,194,2,71,0,56,0,33,135,203,57,126,108,17,130,0,0,7,203,0,67,17,0
17700,1758,0,0,110,71,19,115,190,2,71,0,56,0,33,139,206,58,129,107,17,129,0,0,7,206,0,67,17,0
